OrderID,CustomerID,ProductID,OrderDate,Quantity,DiscountPct,SalesAmount
O32848,C10338,P20450,2026-05-11,1.0,5,40662.89
O32849,C10579,P20307,2025-01-04,7.0,0,494866.05
O32850,C10010,P20079,2025-10-08,1.0,0,21966.29
O32851,C10049,P20444,2025-10-17,2.0,10,110271.78
O32852,C11511,P20418,2025-03-14,7.0,0,268326.94
O32853,C10623,P20292,2025-05-17,7.0,10,31962.42
O32854,C11345,P20062,2026-01-28,3.0,5,132150.05
O32855,C10731,P20129,2025-07-27,5.0,0,78443.1
O32856,C11593,P20499,2025-09-17,6.0,0,220764.72
O32857,C10795,P20341,2025-09-20,4.0,0,212000.4
O32858,C10971,P20298,2026-05-20,2.0,0,59300.66
O32859,C11649,P20257,2025-07-22,3.0,10,4732.48
O32860,C10133,P20480,2025-12-13,7.0,10,297624.6
O32861,C11607,P20212,2025-02-21,6.0,0,133994.7
O32862,C10083,P20054,2025-12-22,5.0,10,144198.14
O32863,C10057,P20175,2026-06-03,3.0,20,49840.7
O32864,C10376,P20100,2025-12-29,5.0,0,5440.85
O32865,C10349,P20039,2025-02-14,1.0,5,20251.05
O32866,C10271,P20414,2026-01-13,6.0,10,110993.38
O32867,C11507,P20263,2026-02-16,6.0,0,253659.36
O32868,C10111,P20150,2025-05-22,5.0,10,34706.02
O32869,C10869,P20121,2025-09-15,1.0,20,12732.06
O32870,C10887,P20178,2025-02-06,4.0,0,41043.32
O32871,C10076,P20301,2025-02-14,2.0,15,101363.21
O32872,C11182,P20330,2025-02-15,7.0,5,425153.72
O32873,C11556,P20120,2025-10-28,1.0,0,28163.09
O32874,C11957,P20072,2025-10-15,3.0,5,185766.45
O32875,C11667,P20219,2025-09-26,5.0,0,43014.85
O32876,C10329,P20394,2025-03-03,6.0,5,212920.02
O32877,C10122,P20398,2025-08-30,3.0,0,63259.77
O32878,C10041,P20302,2025-12-20,6.0,10,253819.66
O32879,C11191,P20123,2025-03-12,1.0,5,67290.78
O32880,C10922,P20244,2026-02-17,6.0,5,141893.12
O32881,C10642,P20374,2025-03-02,7.0,0,64602.72
O32882,C11047,P20075,2026-03-28,6.0,5,122890.0
O32883,C10279,P20006,2026-01-28,7.0,0,256863.18
O32884,C10763,P20021,2026-06-13,6.0,10,56820.58
O32885,C10469,P20190,2025-11-01,6.0,0,303903.78
O32886,C11424,P20225,2025-07-10,7.0,10,31164.34
O32887,C10009,P20403,2025-03-19,7.0,0,164025.82
O32888,C10013,P20103,2026-06-09,3.0,10,70566.28
O32889,C10924,P20344,2025-10-28,5.0,5,85162.51
O32890,C10923,P20466,2025-01-17,2.0,5,42644.42
O32891,C11843,P20099,2026-03-10,3.0,10,140968.08
O32892,C11856,P20500,2025-02-12,4.0,5,149938.35
O32893,C11076,P20318,2025-03-09,5.0,15,32063.32
O32894,C11233,P20363,2026-01-15,5.0,10,43174.4
O32895,C11574,P20485,2025-07-31,7.0,5,133912.05
O32896,C11636,P20083,2025-07-22,4.0,15,25310.82
O32897,C11729,P20181,2025-04-19,7.0,15,412608.22
O32898,C11426,P20152,2025-10-11,7.0,5,314206.58
O32899,C11215,P20056,2025-08-13,1.0,0,54014.95
O32900,C11075,P20190,2025-04-28,4.0,10,182342.27
O32901,C11417,P20418,2025-12-06,1.0,5,36415.8
O32902,C10653,P20022,2025-10-08,2.0,5,10465.28
O32903,C11704,P20068,2026-05-06,1.0,10,59755.63
O32904,C11847,P20185,2025-01-19,7.0,10,314253.95
O32905,C10621,P20010,2025-06-24,2.0,10,38139.89
O32906,C11743,P20066,2026-04-14,2.0,10,47627.71
O32907,C11963,P20264,2025-05-22,6.0,0,51969.06
O32908,C11324,P20225,2026-04-08,6.0,0,29680.32
O32909,C11646,P20123,2025-10-25,4.0,10,254996.64
O32910,C10196,P20038,2026-04-15,7.0,5,91212.06
O32911,C10417,P20491,2026-01-08,2.0,10,67660.61
O32912,C10664,P20123,2026-04-13,7.0,0,495826.8
O32913,C11444,P20318,2026-03-14,1.0,0,7544.31
O32914,C11779,P20156,2026-03-19,3.0,10,201999.42
O32915,C11664,P20394,2026-04-01,6.0,5,212920.02
O32916,C11641,P20301,2025-09-05,5.0,0,298127.1
O32917,C11546,P20321,2025-05-22,5.0,5,21912.98
O32918,C11380,P20482,2026-02-06,1.0,0,3195.14
O32919,C10148,P20067,2025-08-10,6.0,0,278437.8
O32920,C11001,P20393,2025-07-03,3.0,0,86257.53
O32921,C11389,P20133,2025-12-30,7.0,10,396547.7
O32922,C10364,P20362,2025-07-07,2.0,15,91710.16
O32923,C11995,P20394,2025-04-23,6.0,0,224126.34
O32924,C11676,P20140,2025-06-30,1.0,0,38050.78
O32925,C11726,P20082,2025-07-18,7.0,10,81780.36
O32926,C10402,P20058,2025-03-11,2.0,15,120360.37
O32927,C10606,P20149,2026-04-30,6.0,0,366214.74
O32928,C11516,P20405,2026-02-03,4.0,5,193354.37
O32929,C10229,P20449,2025-01-10,3.0,0,24299.49
O32930,C11599,P20131,2025-01-03,5.0,0,129186.85
O32931,C11876,P20069,2026-04-23,1.0,10,15824.18
O32932,C10537,P20345,2025-03-08,5.0,20,44091.16
O32933,C10268,P20250,2025-04-07,7.0,10,247337.12
O32934,C11429,P20320,2026-06-15,2.0,20,15924.83
O32935,C11817,P20177,2025-11-14,2.0,5,70006.03
O32936,C11035,P20072,2025-04-08,4.0,15,221616.11
O32937,C11344,P20017,2025-02-26,2.0,0,76298.86
O32938,C11737,P20329,2025-04-17,2.0,0,20519.02
O32939,C10126,P20160,2025-03-29,7.0,10,189722.74
O32940,C10306,P20070,2026-01-06,5.0,5,144860.04
O32941,C11726,P20113,2026-01-10,5.0,0,317096.6
O32942,C11535,P20232,2025-02-21,1.0,10,41620.8
O32943,C11113,P20021,2025-02-10,1.0,0,10522.33
O32944,C11379,P20135,2025-04-01,2.0,10,43285.46
O32945,C10628,P20263,2025-02-08,6.0,0,253659.36
O32946,C11376,P20111,2025-01-13,3.0,10,55579.01
O32947,C10689,P20487,2025-04-14,1.0,0,19109.97
O32948,C11038,P20246,2025-02-12,2.0,5,64472.04
O32949,C11281,P20283,2025-07-28,6.0,0,428550.9
O32950,C11233,P20008,2026-04-21,6.0,10,101988.61
O32951,C10281,P20457,2025-04-19,5.0,10,88987.28
O32952,C10443,P20284,2025-08-02,6.0,0,370957.98
O32953,C11864,P20207,2026-02-13,4.0,0,108684.28
O32954,C10837,P20194,2025-03-18,5.0,0,30439.9
O32955,C10389,P20455,2025-04-05,5.0,10,192719.52
O32956,C10617,P20047,2025-09-26,4.0,5,73624.62
O32957,C11507,P20466,2025-12-27,7.0,0,157111.01
O32958,C10147,P20342,2026-06-14,7.0,10,90131.45
O32959,C11303,P20242,2025-06-11,5.0,15,3542.42
O32960,C10521,P20010,2026-04-10,1.0,0,21188.83
O32961,C10630,P20370,2025-07-06,5.0,5,316868.75
O32962,C11630,P20289,2025-02-21,4.0,10,121435.63
O32963,C10434,P20391,2026-05-03,2.0,10,904.14
O32964,C10144,P20131,2026-06-15,2.0,0,51674.74
O32965,C10289,P20270,2026-01-31,2.0,0,76742.68
O32966,C11410,P20428,2025-04-02,7.0,0,228113.62
O32967,C10014,P20302,2025-12-23,4.0,10,169213.1
O32968,C10257,P20061,2025-05-24,4.0,10,106835.87
O32969,C11370,P20164,2025-07-18,1.0,0,68913.56
O32970,C11722,P20013,2025-11-19,4.0,0,244168.52
O32971,C11369,P20272,2025-11-28,6.0,0,353722.08
O32972,C11424,P20208,2025-09-21,2.0,15,68596.38
O32973,C11231,P20246,2025-08-05,4.0,0,135730.6
O32974,C10858,P20133,2026-03-10,3.0,5,179390.63
O32975,C10943,P20244,2026-04-05,7.0,10,156829.24
O32976,C11196,P20473,2026-05-18,5.0,15,95868.23
O32977,C10464,P20294,2026-04-14,1.0,10,8025.84
O32978,C10270,P20486,2026-01-01,2.0,0,121131.98
O32979,C11245,P20434,2025-08-27,6.0,15,90068.96
O32980,C11176,P20038,2026-01-31,6.0,10,74066.94
O32981,C10623,P20359,2026-01-30,2.0,10,18209.7
O32982,C11207,P20056,2025-03-16,6.0,0,324089.7
O32983,C11423,P20319,2025-04-08,3.0,0,13383.9
O32984,C11875,P20376,2026-01-18,1.0,10,7424.06
O32985,C10072,P20048,2026-01-05,7.0,15,369791.55
O32986,C11442,P20105,2025-10-12,5.0,10,252178.29
O32987,C11922,P20474,2025-09-13,1.0,15,29150.03
O32988,C11307,P20059,2025-11-05,1.0,5,18089.43
O32989,C10074,P20077,2025-06-25,7.0,0,445614.12
O32990,C10355,P20428,2025-08-16,2.0,10,58657.79
O32991,C11751,P20499,2025-12-13,4.0,10,132458.83
O32992,C10497,P20218,2025-12-08,5.0,10,144838.44
O32993,C11352,P20383,2025-08-27,1.0,15,686.54
O32994,C10988,P20055,2025-12-16,3.0,5,82368.9
O32995,C11559,P20055,2026-03-31,7.0,0,202309.59
O32996,C10580,P20129,2026-03-17,2.0,15,26670.65
O32997,C10910,P20392,2026-05-30,4.0,0,255164.0
O32998,C11471,P20383,2025-03-22,4.0,10,2907.72
O32999,C10373,P20388,2025-12-27,2.0,15,81913.75
O33000,C10362,P20085,2025-10-15,1.0,0,8763.48
O33001,C10093,P20214,2025-01-08,7.0,15,338212.88
O33002,C11345,P20115,2025-03-28,6.0,0,301983.96
O33003,C10324,P20437,2025-10-13,2.0,10,105111.9
O33004,C10384,P20314,2026-02-03,6.0,0,390468.9
O33005,C10575,P20293,2025-03-15,4.0,10,21070.08
O33006,C10736,P20049,2026-03-15,4.0,10,102730.14
O33007,C10737,P20067,2025-05-03,3.0,5,132257.96
O33008,C11905,P20275,2026-01-12,3.0,10,12354.07
O33009,C10346,P20129,2025-05-23,4.0,15,53341.31
O33010,C11873,P20029,2025-06-07,3.0,10,64543.47
O33011,C11127,P20343,2026-03-06,3.0,20,135287.28
O33012,C11239,P20033,2026-03-24,3.0,5,133599.11
O33013,C11216,P20119,2026-02-14,4.0,5,45097.87
O33014,C11696,P20180,2026-01-06,1.0,0,22089.5
O33015,C11908,P20425,2025-04-19,1.0,20,43064.39
O33016,C10719,P20151,2025-02-05,7.0,0,226238.11
O33017,C10781,P20133,2025-03-31,5.0,5,298984.38
O33018,C11020,P20327,2026-02-19,3.0,0,21194.37
O33019,C11218,P20185,2025-10-23,1.0,5,47387.5
O33020,C11404,P20134,2025-02-15,5.0,15,257975.93
O33021,C11427,P20177,2026-05-03,2.0,5,70006.03
O33022,C10664,P20022,2025-06-19,3.0,15,14045.5
O33023,C11773,P20241,2025-05-26,1.0,5,58514.96
O33024,C10600,P20077,2026-02-24,1.0,15,54110.29
O33025,C10011,P20204,2025-01-03,6.0,5,220774.51
O33026,C10187,P20004,2025-09-20,1.0,0,14028.71
O33027,C10726,P20328,2025-11-17,6.0,5,286139.09
O33028,C11039,P20448,2025-09-03,5.0,5,20079.72
O33029,C10778,P20165,2026-04-22,6.0,0,22862.04
O33030,C11321,P20415,2025-09-16,2.0,0,114193.04
O33031,C10411,P20421,2025-04-03,7.0,0,457852.29
O33032,C10956,P20128,2026-06-17,3.0,0,190773.06
O33033,C10585,P20045,2025-12-05,1.0,10,57124.22
O33034,C11076,P20218,2025-09-17,7.0,5,214039.03
O33035,C11664,P20235,2025-08-25,4.0,10,193460.26
O33036,C11052,P20136,2025-05-21,3.0,20,2293.58
O33037,C10577,P20168,2026-04-25,4.0,5,68986.68
O33038,C11041,P20481,2025-12-16,7.0,5,219896.08
O33039,C11375,P20237,2025-05-10,5.0,0,76725.25
O33040,C11452,P20093,2026-06-21,1.0,5,7549.48
O33041,C11674,P20005,2025-01-11,3.0,10,67042.08
O33042,C11855,P20156,2025-09-14,3.0,0,224443.8
O33043,C11253,P20245,2026-01-04,1.0,0,4220.38
O33044,C11790,P20360,2026-01-29,7.0,5,132385.74
O33045,C10989,P20081,2026-02-23,2.0,15,34188.84
O33046,C11234,P20247,2025-01-19,5.0,10,86983.78
O33047,C11455,P20343,2025-04-20,1.0,20,45095.76
O33048,C11318,P20493,2026-03-13,6.0,15,102530.2
O33049,C10743,P20137,2026-05-20,3.0,0,86535.99
O33050,C11777,P20386,2025-02-03,2.0,0,117037.16
O33051,C11606,P20063,2025-10-15,3.0,5,184114.79
O33052,C11128,P20480,2025-09-12,4.0,5,179519.6
O33053,C10204,P20307,2025-05-14,3.0,5,201481.18
O33054,C11077,P20116,2026-05-14,5.0,0,151786.35
O33055,C10974,P20113,2026-02-01,1.0,0,63419.32
O33056,C10940,P20031,2026-05-02,3.0,0,10073.31
O33057,C11399,P20007,2025-08-01,6.0,15,10964.69
O33058,C11866,P20414,2025-12-16,4.0,15,69884.72
O33059,C11078,P20442,2025-01-19,4.0,0,42151.36
O33060,C11300,P20003,2025-04-29,1.0,0,54168.59
O33061,C11359,P20307,2025-10-29,4.0,0,282780.6
O33062,C11055,P20243,2025-10-12,7.0,15,204785.79
O33063,C11159,P20056,2025-08-15,1.0,20,43211.96
O33064,C11082,P20073,2026-05-22,5.0,0,212393.0
O33065,C10105,P20010,2026-05-16,1.0,0,21188.83
O33066,C11290,P20061,2025-07-31,2.0,5,56385.6
O33067,C11546,P20494,2025-12-22,4.0,5,123770.52
O33068,C11520,P20050,2026-05-02,4.0,10,264939.34
O33069,C10253,P20122,2025-11-17,6.0,5,297972.52
O33070,C10295,P20175,2025-08-11,3.0,20,49840.7
O33071,C10668,P20474,2025-07-10,2.0,0,68588.3
O33072,C11182,P20001,2026-05-15,7.0,10,60296.17
O33073,C10549,P20478,2026-05-10,3.0,0,68533.38
O33074,C10631,P20441,2025-08-25,1.0,5,31806.51
O33075,C11091,P20038,2025-01-22,5.0,10,61722.45
O33076,C11778,P20190,2025-11-23,6.0,15,258318.21
O33077,C10299,P20079,2026-06-29,4.0,10,79078.64
O33078,C11487,P20345,2025-05-07,7.0,10,69443.58
O33079,C11749,P20454,2025-12-31,7.0,10,204821.95
O33080,C11844,P20338,2025-02-13,5.0,0,193429.15
O33081,C10101,P20449,2026-06-03,1.0,10,7289.85
O33082,C11080,P20190,2025-05-08,1.0,10,45585.57
O33083,C10332,P20184,2025-05-10,2.0,5,52992.42
O33084,C10836,P20067,2026-06-13,3.0,5,132257.96
O33085,C11775,P20017,2025-11-17,4.0,10,137337.95
O33086,C10393,P20383,2025-07-05,7.0,15,4805.82
O33087,C11767,P20368,2025-12-14,4.0,0,251429.92
O33088,C10874,P20392,2026-04-26,7.0,15,379556.45
O33089,C10381,P20316,2025-12-27,5.0,15,76426.18
O33090,C10092,P20497,2025-10-14,2.0,0,16020.56
O33091,C11815,P20296,2025-07-01,6.0,10,192106.67
O33092,C10447,P20209,2026-03-27,1.0,0,53887.0
O33093,C10109,P20345,2025-04-07,2.0,0,22045.58
O33094,C10317,P20446,2025-11-10,4.0,10,245728.26
O33095,C11192,P20041,2026-06-30,6.0,15,182637.73
O33096,C11836,P20396,2025-01-21,3.0,0,111177.81
O33097,C11944,P20477,2026-05-12,5.0,15,198460.72
O33098,C11459,P20473,2026-02-07,1.0,5,21429.37
O33099,C10442,P20115,2025-05-04,1.0,15,42781.06
O33100,C10218,P20100,2025-04-29,1.0,15,924.94
O33101,C11246,P20373,2026-04-22,3.0,15,51581.07
O33102,C10673,P20438,2025-04-13,4.0,10,61812.79
O33103,C11552,P20345,2025-11-29,4.0,15,37477.49
O33104,C10278,P20349,2026-04-04,2.0,0,126812.76
O33105,C11009,P20139,2025-05-10,6.0,0,18561.36
O33106,C10569,P20316,2025-05-14,7.0,0,125878.41
O33107,C11598,P20324,2025-06-06,2.0,10,37067.98
O33108,C11010,P20334,2026-03-01,4.0,0,9848.56
O33109,C10875,P20302,2026-03-11,1.0,0,47003.64
O33110,C10466,P20294,2026-01-24,3.0,15,22739.88
O33111,C10839,P20445,2025-11-14,4.0,10,265672.12
O33112,C10754,P20017,2026-05-20,3.0,15,97281.05
O33113,C11626,P20322,2025-07-09,5.0,0,317112.05
O33114,C11608,P20456,2026-02-15,1.0,5,432.36
O33115,C10838,P20292,2025-02-21,5.0,0,25367.0
O33116,C10030,P20074,2026-03-22,4.0,0,155568.32
O33117,C10359,P20263,2026-03-20,2.0,0,84553.12
O33118,C11943,P20484,2026-01-17,4.0,5,218229.4
O33119,C11312,P20016,2026-01-09,5.0,0,145504.25
O33120,C10086,P20014,2026-01-10,3.0,10,52740.94
O33121,C11258,P20336,2026-01-24,6.0,5,15500.98
O33122,C10747,P20281,2026-04-24,6.0,0,213461.76
O33123,C10313,P20361,2026-02-08,4.0,10,157380.48
O33124,C10365,P20004,2026-04-13,7.0,10,88380.87
O33125,C11801,P20413,2026-05-20,2.0,15,91354.09
O33126,C11823,P20127,2025-03-24,5.0,5,158551.91
O33127,C11863,P20312,2025-11-15,4.0,20,179928.9
O33128,C10905,P20006,2025-03-08,5.0,15,155952.64
O33129,C11293,P20129,2026-02-18,5.0,10,70598.79
O33130,C10698,P20423,2026-03-29,1.0,5,31821.53
O33131,C10131,P20385,2025-07-17,6.0,0,232211.52
O33132,C10803,P20371,2025-09-16,7.0,10,77485.78
O33133,C10789,P20232,2025-10-25,6.0,10,249724.78
O33134,C11856,P20447,2025-10-07,3.0,15,163018.29
O33135,C10351,P20313,2025-10-27,7.0,10,102196.84
O33136,C10180,P20195,2025-05-09,1.0,20,17111.07
O33137,C11826,P20065,2026-05-13,6.0,15,250603.14
O33138,C11504,P20321,2026-03-14,5.0,20,18453.04
O33139,C11913,P20103,2025-10-19,2.0,0,52271.32
O33140,C11187,P20277,2025-07-26,2.0,0,8145.8
O33141,C11807,P20493,2025-10-21,1.0,10,18093.56
O33142,C11912,P20158,2025-01-29,2.0,10,32217.19
O33143,C11120,P20224,2025-06-28,5.0,0,60680.35
O33144,C10774,P20289,2025-02-10,7.0,10,212512.36
O33145,C10510,P20432,2026-04-15,4.0,10,174394.91
O33146,C10365,P20278,2025-07-11,5.0,0,205918.3
O33147,C10981,P20478,2025-12-10,6.0,5,130213.42
O33148,C10353,P20182,2025-10-05,4.0,15,59533.59
O33149,C10800,P20366,2025-12-21,2.0,5,73515.69
O33150,C11460,P20004,2026-06-13,7.0,10,88380.87
O33151,C11107,P20215,2025-03-27,3.0,0,155332.05
O33152,C11249,P20439,2025-11-13,3.0,10,36312.44
O33153,C10412,P20428,2025-12-03,5.0,15,138497.56
O33154,C10735,P20217,2025-05-25,5.0,5,355117.84
O33155,C10981,P20396,2025-11-11,2.0,0,74118.54
O33156,C10118,P20209,2025-08-13,3.0,10,145494.9
O33157,C10482,P20463,2026-02-27,3.0,15,85459.91
O33158,C10192,P20074,2025-02-23,5.0,0,194460.4
O33159,C10591,P20227,2025-03-09,6.0,5,134293.31
O33160,C10590,P20375,2025-11-30,3.0,0,52514.55
O33161,C10659,P20500,2025-03-18,5.0,5,187422.93
O33162,C10107,P20436,2026-06-23,1.0,5,70749.24
O33163,C10382,P20093,2025-06-04,3.0,15,20264.39
O33164,C10783,P20460,2025-03-13,4.0,5,50576.1
O33165,C10390,P20065,2026-05-16,7.0,10,309568.58
O33166,C10244,P20321,2026-03-23,2.0,15,7842.54
O33167,C10585,P20010,2025-12-25,7.0,0,148321.81
O33168,C10869,P20402,2025-10-04,5.0,10,141656.18
O33169,C10468,P20303,2025-11-09,3.0,10,189922.56
O33170,C10866,P20322,2025-04-15,3.0,0,190267.23
O33171,C10934,P20305,2025-04-05,6.0,0,257355.42
O33172,C11562,P20456,2025-08-07,5.0,5,2161.82
O33173,C11234,P20278,2025-05-08,4.0,5,156497.91
O33174,C10604,P20086,2025-07-19,3.0,0,39425.61
O33175,C11661,P20026,2025-11-28,1.0,20,43547.85
O33176,C11015,P20218,2025-10-19,2.0,5,61154.01
O33177,C11971,P20393,2025-03-07,5.0,15,122198.17
O33178,C11097,P20405,2026-02-08,3.0,0,152648.19
O33179,C11659,P20095,2025-05-26,7.0,15,404574.06
O33180,C11333,P20244,2026-06-14,6.0,10,134425.06
O33181,C11720,P20447,2026-02-06,6.0,15,326036.57
O33182,C11723,P20107,2025-05-05,2.0,5,23363.06
O33183,C11734,P20390,2026-05-29,5.0,5,145167.46
O33184,C11614,P20248,2025-11-28,5.0,10,119636.1
O33185,C10860,P20014,2026-04-25,5.0,10,87901.56
O33186,C11210,P20161,2026-02-02,4.0,15,62548.47
O33187,C11880,P20071,2025-01-30,1.0,0,74496.91
O33188,C11277,P20152,2025-02-25,6.0,15,240970.46
O33189,C10013,P20457,2025-05-12,5.0,15,84043.54
O33190,C10299,P20075,2025-08-19,4.0,10,77614.74
O33191,C11100,P20376,2026-01-30,5.0,0,41244.8
O33192,C11075,P20215,2025-06-01,5.0,15,220053.74
O33193,C10787,P20368,2026-05-17,4.0,5,238858.42
O33194,C10149,P20051,2026-05-21,1.0,15,29859.75
O33195,C11755,P20386,2026-01-21,2.0,15,99481.59
O33196,C10122,P20143,2026-06-17,6.0,0,280215.72
O33197,C11235,P20419,2026-03-24,3.0,10,28909.36
O33198,C11304,P20036,2025-05-06,7.0,5,336189.89
O33199,C10538,P20500,2026-05-04,5.0,15,167694.2
O33200,C11709,P20374,2026-03-22,1.0,0,9228.96
O33201,C11180,P20476,2026-04-15,6.0,0,138108.3
O33202,C11262,P20167,2025-12-15,3.0,15,77939.73
O33203,C10376,P20236,2026-05-23,5.0,0,365012.95
O33204,C10082,P20260,2026-04-02,7.0,10,442299.12
O33205,C10492,P20192,2026-01-20,3.0,0,76857.51
O33206,C10356,P20202,2026-03-24,4.0,10,202858.96
O33207,C10925,P20262,2025-04-25,7.0,10,138486.98
O33208,C11297,P20185,2026-03-28,6.0,5,284325.01
O33209,C11604,P20158,2025-04-29,1.0,20,14318.75
O33210,C11068,P20246,2025-04-03,1.0,0,33932.65
O33211,C11005,P20110,2026-06-05,6.0,5,307952.82
O33212,C11597,P20099,2026-06-22,2.0,5,99199.76
O33213,C10123,P20241,2026-03-09,2.0,10,110870.44
O33214,C11373,P20491,2025-05-25,3.0,5,107129.31
O33215,C10708,P20202,2025-03-09,4.0,0,225398.84
O33216,C10330,P20122,2025-05-11,3.0,15,133303.49
O33217,C11433,P20117,2025-10-08,5.0,5,107165.27
O33218,C10991,P20096,2026-05-28,1.0,0,55834.61
O33219,C10323,P20234,2025-01-01,3.0,5,110110.55
O33220,C11135,P20490,2026-03-08,3.0,0,195011.76
O33221,C10770,P20067,2026-01-26,6.0,0,278437.8
O33222,C11113,P20376,2025-09-23,7.0,0,57742.72
O33223,C10433,P20218,2026-02-03,1.0,0,32186.32
O33224,C10710,P20015,2025-09-13,1.0,0,58149.14
O33225,C10794,P20273,2026-01-30,2.0,5,69747.58
O33226,C10712,P20219,2025-06-23,2.0,10,15485.35
O33227,C11123,P20274,2025-02-14,1.0,10,63827.33
O33228,C10539,P20371,2025-05-21,7.0,0,86095.31
O33229,C10601,P20147,2026-06-23,3.0,15,85583.02
O33230,C11170,P20332,2025-02-19,5.0,15,5612.25
O33231,C11718,P20344,2025-03-02,3.0,20,43029.48
O33232,C10257,P20453,2025-08-31,7.0,5,199102.06
O33233,C11213,P20152,2025-09-26,5.0,10,212621.0
O33234,C11264,P20347,2025-05-20,1.0,0,13900.12
O33235,C10871,P20304,2025-06-06,6.0,15,260477.14
O33236,C10899,P20414,2025-10-03,5.0,0,102771.65
O33237,C11527,P20015,2025-01-31,2.0,0,116298.28
O33238,C11732,P20431,2025-01-08,6.0,5,7073.42
O33239,C10809,P20379,2025-02-02,7.0,10,353575.72
O33240,C10677,P20486,2026-03-28,1.0,10,54509.39
O33241,C11843,P20383,2026-03-25,7.0,0,5653.9
O33242,C10271,P20428,2025-02-06,4.0,5,123833.11
O33243,C11544,P20354,2025-02-03,5.0,15,78785.74
O33244,C10550,P20411,2026-03-31,5.0,15,279920.34
O33245,C11138,P20084,2026-03-20,7.0,10,199139.66
O33246,C11363,P20192,2025-08-25,6.0,10,138343.52
O33247,C10568,P20041,2025-07-31,4.0,0,143245.28
O33248,C11967,P20352,2025-05-20,4.0,0,196718.72
O33249,C10986,P20324,2025-12-27,1.0,0,20593.32
O33250,C10359,P20261,2025-10-31,6.0,5,196321.45
O33251,C11674,P20309,2025-10-23,3.0,10,5658.88
O33252,C11638,P20378,2025-06-01,4.0,5,40587.72
O33253,C11358,P20136,2025-08-11,7.0,0,6689.62
O33254,C11713,P20278,2025-07-15,5.0,5,195622.38
O33255,C11193,P20106,2025-10-26,4.0,0,240849.04
O33256,C11363,P20007,2026-06-13,7.0,10,13544.62
O33257,C10798,P20406,2026-05-03,1.0,0,9190.89
O33258,C11285,P20302,2025-07-30,1.0,5,44653.46
O33259,C10887,P20030,2025-08-20,5.0,10,287821.21
O33260,C11759,P20126,2026-01-02,5.0,0,95820.1
O33261,C11223,P20357,2026-04-26,5.0,0,248007.55
O33262,C10211,P20400,2025-06-28,3.0,10,139409.34
O33263,C10287,P20079,2026-04-29,5.0,0,109831.45
O33264,C11716,P20389,2026-05-10,6.0,10,318810.44
O33265,C11786,P20067,2025-01-16,1.0,10,41765.67
O33266,C10743,P20023,2026-04-11,1.0,0,67037.33
O33267,C11496,P20189,2026-02-06,4.0,5,164988.55
O33268,C11506,P20074,2025-10-21,5.0,15,165291.34
O33269,C11047,P20005,2025-06-20,3.0,5,70766.64
O33270,C11584,P20407,2025-02-01,6.0,20,26154.77
O33271,C11133,P20463,2025-09-20,2.0,0,67027.38
O33272,C10296,P20082,2025-08-03,4.0,10,46731.64
O33273,C10006,P20025,2025-07-08,6.0,10,117744.89
O33274,C10550,P20264,2025-09-18,7.0,15,51535.98
O33275,C10681,P20479,2025-07-01,3.0,0,202532.43
O33276,C11892,P20405,2026-05-20,5.0,0,254413.65
O33277,C10795,P20002,2025-12-08,3.0,0,28109.07
O33278,C10203,P20278,2025-01-22,2.0,15,70012.22
O33279,C10325,P20328,2025-03-15,6.0,5,286139.09
O33280,C10825,P20343,2025-06-15,3.0,15,143742.73
O33281,C11809,P20224,2025-08-22,7.0,0,84952.49
O33282,C10244,P20072,2026-01-10,2.0,0,130362.42
O33283,C10327,P20068,2026-03-09,2.0,0,132790.3
O33284,C10987,P20320,2025-11-30,6.0,10,53746.31
O33285,C11071,P20094,2026-06-24,2.0,15,95977.38
O33286,C10761,P20019,2025-02-04,6.0,5,321032.78
O33287,C11615,P20128,2026-03-20,3.0,15,162157.1
O33288,C11646,P20343,2025-08-19,7.0,0,394587.9
O33289,C11037,P20082,2025-11-14,5.0,10,58414.55
O33290,C10907,P20254,2025-12-09,1.0,10,51759.33
O33291,C11404,P20437,2026-03-06,1.0,0,58395.5
O33292,C10365,P20221,2026-04-11,3.0,0,163793.1
O33293,C11626,P20343,2025-03-20,5.0,5,267756.08
O33294,C11366,P20097,2026-03-25,1.0,0,40102.18
O33295,C11884,P20052,2025-10-09,7.0,15,353772.66
O33296,C11816,P20175,2025-02-26,2.0,20,33227.14
O33297,C11245,P20338,2025-07-10,3.0,10,104451.74
O33298,C10073,P20182,2026-04-08,3.0,10,47276.68
O33299,C11770,P20428,2025-02-11,4.0,0,130350.64
O33300,C11796,P20353,2026-05-01,4.0,0,261908.96
O33301,C11649,P20391,2025-06-22,4.0,15,1707.82
O33302,C11070,P20115,2025-09-07,6.0,10,271785.56
O33303,C11528,P20348,2026-05-25,5.0,10,173748.87
O33304,C10274,P20001,2026-05-17,3.0,10,25841.21
O33305,C11579,P20063,2025-07-12,4.0,5,245486.38
O33306,C10208,P20248,2025-06-14,3.0,0,79757.4
O33307,C11953,P20231,2025-03-31,2.0,10,88051.03
O33308,C11885,P20226,2025-02-27,4.0,5,234672.46
O33309,C11639,P20423,2025-09-20,3.0,15,85415.69
O33310,C10124,P20019,2025-08-31,5.0,5,267527.32
O33311,C11034,P20031,2025-08-07,6.0,0,20146.62
O33312,C11353,P20333,2025-01-09,7.0,0,470475.32
